Energy(keV),Counts
7.066995792950390296e+02,1.000000000000000000e+00
7.070317685776964254e+02,2.000000000000000000e+00
7.073639578603538212e+02,1.000000000000000000e+00
7.076961471430111033e+02,2.000000000000000000e+00
7.080283364256684990e+02,1.000000000000000000e+00
7.083605257083258948e+02,2.000000000000000000e+00
7.086927149909832906e+02,0.000000000000000000e+00
7.090249042736405727e+02,1.000000000000000000e+00
7.093570935562979685e+02,1.000000000000000000e+00
7.096892828389553642e+02,2.000000000000000000e+00
7.100214721216127600e+02,2.000000000000000000e+00
7.103536614042701558e+02,1.000000000000000000e+00
7.106858506869274379e+02,1.000000000000000000e+00
7.110180399695848337e+02,2.000000000000000000e+00
7.113502292522422294e+02,0.000000000000000000e+00
7.116824185348996252e+02,2.000000000000000000e+00
7.120146078175569073e+02,0.000000000000000000e+00
7.123467971002143031e+02,3.000000000000000000e+00
7.126789863828716989e+02,0.000000000000000000e+00
7.130111756655290947e+02,0.000000000000000000e+00
7.133433649481863768e+02,0.000000000000000000e+00
7.136755542308437725e+02,1.000000000000000000e+00
7.140077435135011683e+02,2.000000000000000000e+00
7.143399327961585641e+02,1.000000000000000000e+00
7.146721220788158462e+02,1.000000000000000000e+00
7.150043113614732420e+02,1.000000000000000000e+00
7.153365006441306377e+02,0.000000000000000000e+00
7.156686899267880335e+02,5.000000000000000000e+00
7.160008792094453156e+02,1.000000000000000000e+00
7.163330684921027114e+02,2.000000000000000000e+00
7.166652577747601072e+02,1.000000000000000000e+00
7.169974470574175029e+02,0.000000000000000000e+00
7.173296363400747850e+02,0.000000000000000000e+00
7.176618256227321808e+02,1.000000000000000000e+00
7.179940149053895766e+02,1.000000000000000000e+00
7.183262041880469724e+02,3.000000000000000000e+00
7.186583934707042545e+02,3.000000000000000000e+00
7.189905827533616502e+02,1.000000000000000000e+00
7.193227720360190460e+02,1.000000000000000000e+00
7.196549613186764418e+02,0.000000000000000000e+00
7.199871506013337239e+02,0.000000000000000000e+00
7.203193398839911197e+02,0.000000000000000000e+00
7.206515291666485155e+02,1.000000000000000000e+00
7.209837184493059112e+02,1.000000000000000000e+00
7.213159077319631933e+02,0.000000000000000000e+00
7.216480970146205891e+02,2.000000000000000000e+00
7.219802862972779849e+02,1.000000000000000000e+00
7.223124755799353807e+02,1.000000000000000000e+00
7.226446648625926628e+02,1.000000000000000000e+00
7.229768541452500585e+02,0.000000000000000000e+00
7.233090434279074543e+02,1.000000000000000000e+00
7.236412327105648501e+02,3.000000000000000000e+00
7.239734219932221322e+02,3.000000000000000000e+00
7.243056112758795280e+02,0.000000000000000000e+00
7.246378005585369237e+02,2.000000000000000000e+00
7.249699898411943195e+02,1.000000000000000000e+00
7.253021791238516016e+02,2.000000000000000000e+00
7.256343684065089974e+02,1.000000000000000000e+00
7.259665576891663932e+02,1.000000000000000000e+00
7.262987469718237890e+02,1.000000000000000000e+00
7.266309362544810710e+02,0.000000000000000000e+00
7.269631255371384668e+02,1.000000000000000000e+00
7.272953148197958626e+02,3.000000000000000000e+00
7.276275041024532584e+02,2.000000000000000000e+00
7.279596933851105405e+02,0.000000000000000000e+00
7.282918826677679363e+02,1.000000000000000000e+00
7.286240719504253320e+02,1.000000000000000000e+00
7.289562612330827278e+02,0.000000000000000000e+00
7.292884505157400099e+02,0.000000000000000000e+00
7.296206397983974057e+02,0.000000000000000000e+00
7.299528290810548015e+02,1.000000000000000000e+00
7.302850183637121972e+02,2.000000000000000000e+00
7.306172076463694793e+02,1.000000000000000000e+00
7.309493969290268751e+02,3.000000000000000000e+00
7.312815862116842709e+02,1.000000000000000000e+00
7.316137754943416667e+02,2.000000000000000000e+00
7.319459647769989488e+02,2.000000000000000000e+00
7.322781540596563445e+02,0.000000000000000000e+00
7.326103433423137403e+02,0.000000000000000000e+00
7.329425326249711361e+02,2.000000000000000000e+00
7.332747219076284182e+02,0.000000000000000000e+00
7.336069111902858140e+02,2.000000000000000000e+00
7.339391004729432098e+02,0.000000000000000000e+00
7.342712897556006055e+02,0.000000000000000000e+00
7.346034790382578876e+02,0.000000000000000000e+00
7.349356683209152834e+02,2.000000000000000000e+00
7.352678576035726792e+02,3.000000000000000000e+00
7.356000468862300750e+02,1.000000000000000000e+00
7.359322361688873571e+02,0.000000000000000000e+00
7.362644254515447528e+02,0.000000000000000000e+00
7.365966147342021486e+02,0.000000000000000000e+00
7.369288040168595444e+02,2.000000000000000000e+00
7.372609932995168265e+02,0.000000000000000000e+00
7.375931825821742223e+02,0.000000000000000000e+00
7.379253718648316180e+02,2.000000000000000000e+00
7.382575611474890138e+02,2.000000000000000000e+00
7.385897504301464096e+02,0.000000000000000000e+00
7.389219397128036917e+02,0.000000000000000000e+00
7.392541289954610875e+02,2.000000000000000000e+00
7.395863182781184832e+02,1.000000000000000000e+00
7.399185075607758790e+02,1.000000000000000000e+00
7.402506968434331611e+02,2.000000000000000000e+00
7.405828861260905569e+02,4.000000000000000000e+00
7.409150754087479527e+02,0.000000000000000000e+00
7.412472646914053485e+02,0.000000000000000000e+00
7.415794539740626306e+02,2.000000000000000000e+00
7.419116432567200263e+02,0.000000000000000000e+00
7.422438325393774221e+02,1.000000000000000000e+00
7.425760218220348179e+02,1.000000000000000000e+00
7.429082111046921000e+02,1.000000000000000000e+00
7.432404003873494958e+02,1.000000000000000000e+00
7.435725896700068915e+02,0.000000000000000000e+00
7.439047789526642873e+02,1.000000000000000000e+00
7.442369682353215694e+02,3.000000000000000000e+00
7.445691575179789652e+02,4.000000000000000000e+00
7.449013468006363610e+02,3.000000000000000000e+00
7.452335360832937567e+02,0.000000000000000000e+00
7.455657253659510388e+02,2.000000000000000000e+00
7.458979146486084346e+02,1.000000000000000000e+00
7.462301039312658304e+02,1.000000000000000000e+00
7.465622932139232262e+02,3.000000000000000000e+00
7.468944824965805083e+02,2.000000000000000000e+00
7.472266717792379040e+02,0.000000000000000000e+00
7.475588610618952998e+02,2.000000000000000000e+00
7.478910503445526956e+02,2.000000000000000000e+00
7.482232396272099777e+02,0.000000000000000000e+00
7.485554289098673735e+02,3.000000000000000000e+00
7.488876181925247693e+02,1.000000000000000000e+00
7.492198074751821650e+02,2.000000000000000000e+00
7.495519967578394471e+02,2.000000000000000000e+00
7.498841860404968429e+02,2.000000000000000000e+00
7.502163753231542387e+02,0.000000000000000000e+00
7.505485646058116345e+02,1.000000000000000000e+00
7.508807538884689166e+02,1.000000000000000000e+00
7.512129431711263123e+02,0.000000000000000000e+00
7.515451324537837081e+02,1.000000000000000000e+00
7.518773217364411039e+02,0.000000000000000000e+00
7.522095110190983860e+02,1.000000000000000000e+00
7.525417003017557818e+02,0.000000000000000000e+00
7.528738895844131775e+02,2.000000000000000000e+00
7.532060788670705733e+02,1.000000000000000000e+00
7.535382681497278554e+02,1.000000000000000000e+00
7.538704574323852512e+02,0.000000000000000000e+00
7.542026467150426470e+02,1.000000000000000000e+00
7.545348359977000428e+02,2.000000000000000000e+00
7.548670252803573248e+02,0.000000000000000000e+00
7.551992145630147206e+02,0.000000000000000000e+00
7.555314038456721164e+02,1.000000000000000000e+00
7.558635931283295122e+02,1.000000000000000000e+00
7.561957824109867943e+02,1.000000000000000000e+00
7.565279716936441901e+02,1.000000000000000000e+00
7.568601609763015858e+02,2.000000000000000000e+00
7.571923502589589816e+02,0.000000000000000000e+00
7.575245395416162637e+02,1.000000000000000000e+00
7.578567288242736595e+02,1.000000000000000000e+00
7.581889181069310553e+02,1.000000000000000000e+00
7.585211073895884510e+02,0.000000000000000000e+00
7.588532966722457331e+02,0.000000000000000000e+00
7.591854859549031289e+02,0.000000000000000000e+00
7.595176752375605247e+02,0.000000000000000000e+00
7.598498645202179205e+02,0.000000000000000000e+00
7.601820538028752026e+02,0.000000000000000000e+00
7.605142430855325983e+02,1.000000000000000000e+00
7.608464323681899941e+02,3.000000000000000000e+00
7.611786216508473899e+02,0.000000000000000000e+00
7.615108109335046720e+02,0.000000000000000000e+00
7.618430002161620678e+02,1.000000000000000000e+00
7.621751894988194636e+02,2.000000000000000000e+00
7.625073787814768593e+02,1.000000000000000000e+00
7.628395680641341414e+02,3.000000000000000000e+00
7.631717573467915372e+02,1.000000000000000000e+00
7.635039466294489330e+02,1.000000000000000000e+00
7.638361359121063288e+02,0.000000000000000000e+00
7.641683251947636109e+02,3.000000000000000000e+00
7.645005144774210066e+02,3.000000000000000000e+00
7.648327037600784024e+02,1.000000000000000000e+00
7.651648930427357982e+02,0.000000000000000000e+00
7.654970823253930803e+02,1.000000000000000000e+00
7.658292716080504761e+02,1.000000000000000000e+00
7.661614608907078718e+02,0.000000000000000000e+00
7.664936501733652676e+02,1.000000000000000000e+00
7.668258394560226634e+02,1.000000000000000000e+00
7.671580287386799455e+02,0.000000000000000000e+00
7.674902180213373413e+02,2.000000000000000000e+00
7.678224073039947370e+02,1.000000000000000000e+00
7.681545965866521328e+02,2.000000000000000000e+00
7.684867858693094149e+02,1.000000000000000000e+00
7.688189751519668107e+02,3.000000000000000000e+00
7.691511644346242065e+02,1.000000000000000000e+00
7.694833537172816023e+02,1.000000000000000000e+00
7.698155429999388843e+02,0.000000000000000000e+00
7.701477322825962801e+02,1.000000000000000000e+00
7.704799215652536759e+02,0.000000000000000000e+00
7.708121108479110717e+02,2.000000000000000000e+00
7.711443001305683538e+02,1.000000000000000000e+00
7.714764894132257496e+02,1.000000000000000000e+00
7.718086786958831453e+02,2.000000000000000000e+00
7.721408679785405411e+02,0.000000000000000000e+00
7.724730572611978232e+02,1.000000000000000000e+00
7.728052465438552190e+02,5.000000000000000000e+00
7.731374358265126148e+02,1.000000000000000000e+00
7.734696251091700105e+02,2.000000000000000000e+00
7.738018143918272926e+02,0.000000000000000000e+00
7.741340036744846884e+02,0.000000000000000000e+00
7.744661929571420842e+02,3.000000000000000000e+00
7.747983822397994800e+02,0.000000000000000000e+00
7.751305715224567621e+02,1.000000000000000000e+00
7.754627608051141578e+02,1.000000000000000000e+00
7.757949500877715536e+02,3.000000000000000000e+00
7.761271393704289494e+02,0.000000000000000000e+00
7.764593286530862315e+02,1.000000000000000000e+00
7.767915179357436273e+02,0.000000000000000000e+00
7.771237072184010231e+02,0.000000000000000000e+00
7.774558965010584188e+02,0.000000000000000000e+00
7.777880857837157009e+02,1.000000000000000000e+00
7.781202750663730967e+02,1.000000000000000000e+00
7.784524643490304925e+02,0.000000000000000000e+00
7.787846536316878883e+02,0.000000000000000000e+00
7.791168429143451704e+02,1.000000000000000000e+00
7.794490321970025661e+02,1.000000000000000000e+00
7.797812214796599619e+02,1.000000000000000000e+00
7.801134107623173577e+02,1.000000000000000000e+00
7.804456000449746398e+02,4.000000000000000000e+00
7.807777893276320356e+02,1.000000000000000000e+00
7.811099786102894313e+02,0.000000000000000000e+00
7.814421678929468271e+02,0.000000000000000000e+00
7.817743571756041092e+02,1.000000000000000000e+00
7.821065464582615050e+02,1.000000000000000000e+00
7.824387357409189008e+02,0.000000000000000000e+00
7.827709250235762966e+02,5.000000000000000000e+00
7.831031143062335786e+02,1.000000000000000000e+00
7.834353035888909744e+02,0.000000000000000000e+00
7.837674928715483702e+02,1.000000000000000000e+00
7.840996821542057660e+02,0.000000000000000000e+00
7.844318714368630481e+02,1.000000000000000000e+00
7.847640607195204439e+02,0.000000000000000000e+00
7.850962500021778396e+02,0.000000000000000000e+00
7.854284392848352354e+02,0.000000000000000000e+00
7.857606285674925175e+02,0.000000000000000000e+00
7.860928178501499133e+02,0.000000000000000000e+00
7.864250071328073091e+02,1.000000000000000000e+00
7.867571964154647048e+02,3.000000000000000000e+00
7.870893856981219869e+02,2.000000000000000000e+00
7.874215749807793827e+02,0.000000000000000000e+00
7.877537642634367785e+02,1.000000000000000000e+00
7.880859535460941743e+02,0.000000000000000000e+00
7.884181428287514564e+02,4.000000000000000000e+00
7.887503321114088521e+02,1.000000000000000000e+00
7.890825213940662479e+02,1.000000000000000000e+00
7.894147106767236437e+02,2.000000000000000000e+00
7.897468999593809258e+02,1.000000000000000000e+00
7.900790892420383216e+02,0.000000000000000000e+00
7.904112785246957174e+02,1.000000000000000000e+00
7.907434678073531131e+02,2.000000000000000000e+00
7.910756570900103952e+02,0.000000000000000000e+00
7.914078463726677910e+02,0.000000000000000000e+00
7.917400356553251868e+02,1.000000000000000000e+00
7.920722249379825826e+02,1.000000000000000000e+00
7.924044142206398647e+02,0.000000000000000000e+00
7.927366035032972604e+02,0.000000000000000000e+00
7.930687927859546562e+02,0.000000000000000000e+00
7.934009820686120520e+02,2.000000000000000000e+00
7.937331713512693341e+02,2.000000000000000000e+00
7.940653606339267299e+02,2.000000000000000000e+00
7.943975499165841256e+02,1.000000000000000000e+00
7.947297391992415214e+02,1.000000000000000000e+00
7.950619284818989172e+02,0.000000000000000000e+00
7.953941177645561993e+02,2.000000000000000000e+00
7.957263070472135951e+02,1.000000000000000000e+00
7.960584963298709908e+02,0.000000000000000000e+00
7.963906856125283866e+02,0.000000000000000000e+00
7.967228748951856687e+02,1.000000000000000000e+00
7.970550641778430645e+02,1.000000000000000000e+00
7.973872534605004603e+02,1.000000000000000000e+00
7.977194427431578561e+02,0.000000000000000000e+00
7.980516320258151381e+02,2.000000000000000000e+00
7.983838213084725339e+02,1.000000000000000000e+00
7.987160105911299297e+02,3.000000000000000000e+00
7.990481998737873255e+02,0.000000000000000000e+00
7.993803891564446076e+02,2.000000000000000000e+00
7.997125784391020034e+02,0.000000000000000000e+00
8.000447677217593991e+02,0.000000000000000000e+00
8.003769570044167949e+02,1.000000000000000000e+00
8.007091462870740770e+02,1.000000000000000000e+00
8.010413355697314728e+02,1.000000000000000000e+00
8.013735248523888686e+02,1.000000000000000000e+00
8.017057141350462643e+02,1.000000000000000000e+00
8.020379034177035464e+02,1.000000000000000000e+00
8.023700927003609422e+02,0.000000000000000000e+00
8.027022819830183380e+02,0.000000000000000000e+00
8.030344712656757338e+02,1.000000000000000000e+00
8.033666605483330159e+02,1.000000000000000000e+00
8.036988498309904116e+02,0.000000000000000000e+00
8.040310391136478074e+02,1.000000000000000000e+00
8.043632283963052032e+02,2.000000000000000000e+00
8.046954176789624853e+02,2.000000000000000000e+00
8.050276069616198811e+02,1.000000000000000000e+00
8.053597962442772769e+02,0.000000000000000000e+00
8.056919855269346726e+02,2.000000000000000000e+00
8.060241748095919547e+02,1.000000000000000000e+00
8.063563640922493505e+02,2.000000000000000000e+00
8.066885533749067463e+02,0.000000000000000000e+00
8.070207426575641421e+02,2.000000000000000000e+00
8.073529319402214242e+02,3.000000000000000000e+00
8.076851212228788199e+02,3.000000000000000000e+00
8.080173105055362157e+02,0.000000000000000000e+00
8.083494997881936115e+02,1.000000000000000000e+00
8.086816890708508936e+02,2.000000000000000000e+00
8.090138783535082894e+02,2.000000000000000000e+00
8.093460676361656851e+02,2.000000000000000000e+00
8.096782569188230809e+02,2.000000000000000000e+00
8.100104462014803630e+02,1.000000000000000000e+00
8.103426354841377588e+02,0.000000000000000000e+00
8.106748247667951546e+02,2.000000000000000000e+00
8.110070140494525504e+02,1.000000000000000000e+00
8.113392033321098324e+02,0.000000000000000000e+00
8.116713926147672282e+02,0.000000000000000000e+00
8.120035818974246240e+02,2.000000000000000000e+00
